capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,external_id,has_kiosk,lat,lon,name,region_id,short_name,station_id,station_type
11,false,false,0826444d-1f3f-11e7-bf6b-3863bb334450,true,38.915246,-77.220157,Towers Crescent Dr & Tysons One Pl,104,32222,0826444d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825738d-1f3f-11e7-bf6b-3863bb334450,true,38.981103,-77.097426,Bethesda Ave & Arlington Rd,44,32002,0825738d-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,63fa246c-6bed-41f0-97eb-d2d7888c1db0,true,38.936228,-77.027163,10th St & Spring Rd NW,42,31426,63fa246c-6bed-41f0-97eb-d2d7888c1db0,classic
19,false,false,bce02846-6f5e-466a-a643-50534a119533,true,38.89846038350939,-77.05305218696594,Virginia Ave & 25th St NW,42,31297,bce02846-6f5e-466a-a643-50534a119533,classic
15,false,false,08263f4a-1f3f-11e7-bf6b-3863bb334450,true,38.955314,-77.368416,Reston YMCA,104,32219,08263f4a-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,83fa4699-b2ee-4f14-af3b-167f34a62fb4,true,38.904415,-77.221807,Madron Ln & Bermudez Ct,104,32271,83fa4699-b2ee-4f14-af3b-167f34a62fb4,classic
19,false,false,0627dc3c-5c62-4ab1-a6f0-3635c6f80d23,true,38.92240364115446,-76.9960230588913,MBT & Bryant St NE,42,31531,0627dc3c-5c62-4ab1-a6f0-3635c6f80d23,classic
19,false,false,08261245-1f3f-11e7-bf6b-3863bb334450,true,38.894474,-76.974828,Oklahoma Ave & D St NE,42,31712,08261245-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,082493a5-1f3f-11e7-bf6b-3863bb334450,true,38.899408,-77.015289,3rd & H St NW,42,31604,082493a5-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,2260574d-dbc6-4416-9f8c-3e1fcc0d9f5b,true,38.804486,-77.132334,S Pickett St & Shillings St,40,31953,2260574d-dbc6-4416-9f8c-3e1fcc0d9f5b,classic
19,false,false,55d4e20d-6b27-485e-8115-4046ac2313ea,true,38.916501,-77.0909109,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon,42,31390,55d4e20d-6b27-485e-8115-4046ac2313ea,classic
19,false,false,568a84a6-8911-48aa-8ad4-9a1b46564e9d,true,38.95674,-77.02791,Georgia Ave & Kennedy St NW,42,31415,568a84a6-8911-48aa-8ad4-9a1b46564e9d,classic
31,false,false,0824e68d-1f3f-11e7-bf6b-3863bb334450,true,38.88412,-77.04657,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,42,31240,0824e68d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,d1fd7121-67e3-46a9-b415-e84a565394f2,true,38.958098,-77.013821,Kansas Ave & Longfellow St NW,42,31423,d1fd7121-67e3-46a9-b415-e84a565394f2,classic
11,false,false,a8ffa826-a14d-4bb0-ab33-de6b8c34d190,true,38.83863,-77.116206,Fillmore & Bisdorf,40,31961,a8ffa826-a14d-4bb0-ab33-de6b8c34d190,classic
15,false,false,7af26d39-a3b4-4fb3-b5b2-3acd415b9bea,true,38.84404,-77.098093,S Wakefield St & 28th St S,41,31972,7af26d39-a3b4-4fb3-b5b2-3acd415b9bea,classic
19,false,false,30b5e0c1-7ca6-4050-8566-3fccf0b60890,true,38.95366314394005,-77.02561318874359,9th & Ingraham St NW,42,31424,30b5e0c1-7ca6-4050-8566-3fccf0b60890,classic
15,false,false,1939176485434179842,true,38.975739,-77.066409,Western Ave & Pinehurst Cir NW ,,31428,1939176485434179842,classic
16,false,false,889571f8-5774-4097-a31f-4b6e3f5b4381,true,38.817019,-77.050105,First St & Fayette St,40,31970,889571f8-5774-4097-a31f-4b6e3f5b4381,classic
11,false,false,1893303738183408178,true,38.88143586412813,-77.23037748489112,Prosperity Ave & Avenir Pl,,31386,1893303738183408178,classic
19,false,false,08251984-1f3f-11e7-bf6b-3863bb334450,true,38.905126,-77.056887,M St & Pennsylvania Ave NW,42,31246,08251984-1f3f-11e7-bf6b-3863bb334450,classic
9,false,false,0825f8da-1f3f-11e7-bf6b-3863bb334450,true,38.820064,-77.057619,Mount Vernon Ave & E Nelson Ave,40,31085,0825f8da-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,fe1f5f98-892e-4c51-b842-3d32c9f0b4ab,true,39.106152,-77.202354,Key West Ave & Diamondback Dr,43,32072,fe1f5f98-892e-4c51-b842-3d32c9f0b4ab,classic
15,false,false,08258d95-1f3f-11e7-bf6b-3863bb334450,true,38.921074,-77.031887,14th & Belmont St NW,42,31119,08258d95-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0826176a-1f3f-11e7-bf6b-3863bb334450,true,38.958267,-77.084636,Wisconsin Ave & Ingomar St NW,42,31317,0826176a-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,07a453e5-2e14-4276-85df-49e0d6144e54,true,38.90046848783359,-76.9472873210907,Kenilworth Terr & Hayes St. NE,42,31717,07a453e5-2e14-4276-85df-49e0d6144e54,classic
15,false,false,08264173-1f3f-11e7-bf6b-3863bb334450,true,38.812351,-77.040691,Madison St & Fairfax St,40,31918,08264173-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,08257f71-1f3f-11e7-bf6b-3863bb334450,true,39.093783,-77.202501,Traville Gateway Dr & Gudelsky Dr,43,32005,08257f71-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08263b6d-1f3f-11e7-bf6b-3863bb334450,true,38.959633,-77.358741,Library St & Freedom Dr,104,32216,08263b6d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,2574f980-163e-4b9b-8107-6145615815b3,true,38.880760725950644,-77.00574070215225,New Jersey Ave & H St SE,42,31828,2574f980-163e-4b9b-8107-6145615815b3,classic
19,false,false,af5c5675-452b-4e1f-9d9f-7f4a0c50388d,true,38.884533,-77.065803,Arlington National Cemetery,41,31978,af5c5675-452b-4e1f-9d9f-7f4a0c50388d,classic
15,false,false,0824833c-1f3f-11e7-bf6b-3863bb334450,true,38.919077,-77.000648,4th & W St NE,42,31500,0824833c-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,1934708272694780030,true,38.941733,-76.980378,18th & Upshur St NE,,31545,1934708272694780030,classic
23,false,false,0825f622-1f3f-11e7-bf6b-3863bb334450,true,38.89824328774852,-77.02623546123505,10th & G St NW,42,31274,0825f622-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,3735d025-7e82-467c-8844-29d08d66b0e4,true,38.885434,-77.173605,Falls Church City Hall / Park Ave & Little Falls St,152,32608,3735d025-7e82-467c-8844-29d08d66b0e4,classic
12,false,false,08256fcd-1f3f-11e7-bf6b-3863bb334450,true,38.862478,-77.086599,Columbia Pike & S Walter Reed Dr,41,31067,08256fcd-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,5f0f9566-90d4-431e-9b6d-994e26d20ec6,true,38.835737,-76.983144,United Medical Center,42,31823,5f0f9566-90d4-431e-9b6d-994e26d20ec6,classic
15,false,false,1928837279316128558,true,38.935842,-77.058468,Connecticut Ave & Ordway St NW / Cleveland Park Metro ,,31338,1928837279316128558,classic
13,false,false,082636d5-1f3f-11e7-bf6b-3863bb334450,true,38.931911,-77.219261,Jones Branch & Westbranch Dr,104,32206,082636d5-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0826533b-1f3f-11e7-bf6b-3863bb334450,true,38.970412,-77.340787,North Shore Dr & Village Rd,104,32223,0826533b-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,72e7c396-11ad-4e88-bf4b-e60584f748fc,true,38.942146,-77.038684,17th & Upshur St NW,42,31420,72e7c396-11ad-4e88-bf4b-e60584f748fc,classic
19,false,false,d0a82ee8-e718-4598-aa5e-dda9292c248c,true,38.906299,-76.983221,Trinidad Rec Center,42,31525,d0a82ee8-e718-4598-aa5e-dda9292c248c,classic
27,false,false,08249fbc-1f3f-11e7-bf6b-3863bb334450,true,38.90042673988099,-76.98825001716614,13th & H St NE,42,31611,08249fbc-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,082544b7-1f3f-11e7-bf6b-3863bb334450,true,38.943837,-77.077078,39th & Veazey St NW,42,31308,082544b7-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0824806c-1f3f-11e7-bf6b-3863bb334450,true,38.897063,-76.947446,Minnesota Ave Metro/DOES,42,31703,0824806c-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,4f9000ec-e47e-494e-9b49-61e95b5a6f03,true,38.914173639930105,-77.02159523963928,7th & S St NW,42,31130,4f9000ec-e47e-494e-9b49-61e95b5a6f03,classic
19,false,false,0824791a-1f3f-11e7-bf6b-3863bb334450,true,38.90980062655191,-77.03442692756653,15th & P St NW,42,31201,0824791a-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825f1f7-1f3f-11e7-bf6b-3863bb334450,true,39.084379,-77.146866,Rockville Metro West,43,32047,0825f1f7-1f3f-11e7-bf6b-3863bb334450,classic
27,false,false,08249ef2-1f3f-11e7-bf6b-3863bb334450,true,38.90506687455313,-77.04177886247635,18th & M St NW,42,31221,08249ef2-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,55fc40ce-5be9-4e45-9c84-daacced3c852,true,38.8840581,-76.9863852,14th & D St SE,42,31663,55fc40ce-5be9-4e45-9c84-daacced3c852,classic
15,false,false,0824fd71-1f3f-11e7-bf6b-3863bb334450,true,38.8881,-77.09308,Clarendon Blvd & N Fillmore St,41,31021,0824fd71-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,347b72fa-4ae2-4017-a9bf-344a122cddeb,true,38.828887,-77.110588,Kenmore Ave & Seminary Rd,40,31946,347b72fa-4ae2-4017-a9bf-344a122cddeb,classic
21,false,false,0825aa94-1f3f-11e7-bf6b-3863bb334450,true,39.095661,-77.159048,Montgomery College / W Campus Dr & Mannakee St,43,32023,0825aa94-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,a41e5bd2-b599-4c47-a36f-31ffa2e2dd0b,true,38.87674677186661,-77.02094480395317,Maine Ave & Water St SW,42,31674,a41e5bd2-b599-4c47-a36f-31ffa2e2dd0b,classic
15,false,false,0824844b-1f3f-11e7-bf6b-3863bb334450,true,38.924784585266956,-77.02232748270035,Georgia Ave & Fairmont St NW,42,31207,0824844b-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,08249b10-1f3f-11e7-bf6b-3863bb334450,true,38.894,-76.947974,Benning Branch Library,42,31705,08249b10-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0824799f-1f3f-11e7-bf6b-3863bb334450,true,38.913046,-77.032008,14th & R St NW,42,31202,0824799f-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,8dfb34e2-7f75-4359-a374-5bf5e86c4793,true,38.882425,-77.112754,Fairfax Dr & N Taylor St,41,31049,8dfb34e2-7f75-4359-a374-5bf5e86c4793,classic
12,false,false,1900610962867255780,true,38.927943,-77.220829,Westbranch Dr & Maitland St,,31381,1900610962867255780,classic
23,false,false,0824cdb0-1f3f-11e7-bf6b-3863bb334450,true,38.907837,-77.07166,37th & O St NW / Georgetown University,42,31236,0824cdb0-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825b8f0-1f3f-11e7-bf6b-3863bb334450,true,38.923583,-77.050046,Calvert St & Woodley Pl NW,42,31121,0825b8f0-1f3f-11e7-bf6b-3863bb334450,classic
21,false,false,0825fa8b-1f3f-11e7-bf6b-3863bb334450,true,38.890612,-77.084801,Court House Metro / 15th St & N Uhle St,41,31089,0825fa8b-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,0824739d-1f3f-11e7-bf6b-3863bb334450,true,38.850688,-77.05152,Clark St & 26th St S,41,31012,0824739d-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0826233f-1f3f-11e7-bf6b-3863bb334450,true,38.890539,-77.049383,Henry Bacon Dr & Lincoln Memorial Circle NW,42,31289,0826233f-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,a0d0ec92-ebda-436a-b476-7ee9a7bdb67d,true,38.902674,-77.021392,7th & K St NW,42,31653,a0d0ec92-ebda-436a-b476-7ee9a7bdb67d,classic
15,false,false,08252a00-1f3f-11e7-bf6b-3863bb334450,true,38.880012,-77.107854,Wilson Blvd & N Quincy St,41,31039,08252a00-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,082494e7-1f3f-11e7-bf6b-3863bb334450,true,38.88291548476762,-76.98790669441223,13th & E St SE,42,31607,082494e7-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,5b745524-d0d3-4197-8c69-0ad4e5761883,true,38.905303,-77.050264,23rd & M St NW,42,31128,5b745524-d0d3-4197-8c69-0ad4e5761883,classic
15,false,false,0825b7cc-1f3f-11e7-bf6b-3863bb334450,true,39.110314,-77.182669,King Farm Blvd & Piccard Dr,43,32038,0825b7cc-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,7346145e-f487-4f07-acb8-ed3e0b8b56bb,true,38.918036,-77.045487,20th & Columbia Rd NW,42,31133,7346145e-f487-4f07-acb8-ed3e0b8b56bb,classic
15,false,false,082652d2-1f3f-11e7-bf6b-3863bb334450,true,39.032029,-77.04735,Windham Ln & Amherst Ave,44,32066,082652d2-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825b4c9-1f3f-11e7-bf6b-3863bb334450,true,39.102212,-77.177091,Piccard & W Gude Dr,43,32033,0825b4c9-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,3dd9e864-a5fc-4c27-b18e-325226089293,true,38.975505,-76.952199,Northwestern High School,133,32411,3dd9e864-a5fc-4c27-b18e-325226089293,classic
15,false,false,08249a1c-1f3f-11e7-bf6b-3863bb334450,true,38.886952,-76.996806,Eastern Market / 7th & North Carolina Ave SE,42,31610,08249a1c-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0824c1a1-1f3f-11e7-bf6b-3863bb334450,true,38.889955,-77.000349,4th & East Capitol St NE,42,31618,0824c1a1-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,ae007456-14ad-4619-a92e-e3a40f93a412,true,38.926102,-77.03665,16th & Harvard St NW,42,31135,ae007456-14ad-4619-a92e-e3a40f93a412,classic
15,false,false,08265262-1f3f-11e7-bf6b-3863bb334450,true,39.043272,-77.053085,Grandview & Blueridge Ave,44,32065,08265262-1f3f-11e7-bf6b-3863bb334450,classic
16,false,false,abd8bd04-94ec-4818-baf5-7f79742e982c,true,38.88625606692058,-77.08426237106323,Arlington Blvd & Fairfax Dr,41,31940,abd8bd04-94ec-4818-baf5-7f79742e982c,classic
23,false,false,082477f4-1f3f-11e7-bf6b-3863bb334450,true,38.9319,-77.0388,Lamont & Mt Pleasant NW,42,31107,082477f4-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,e2a96f4c-801e-4cf8-be0f-f767a5d8ca1b,true,38.845028,-77.051956,S Clark St & 33rd St,41,31944,e2a96f4c-801e-4cf8-be0f-f767a5d8ca1b,classic
15,false,false,2a76806e-32b4-4ec6-a851-f73ba7dafda1,true,38.91256,-77.008775,North Capitol & R St NE,42,31527,2a76806e-32b4-4ec6-a851-f73ba7dafda1,classic
12,false,false,141766fa-fa3b-4c61-8e46-a8673c910a0c,true,38.802893,-77.072558,Mandeville Ln & Stovall St,40,31974,141766fa-fa3b-4c61-8e46-a8673c910a0c,classic
15,false,false,08249d44-1f3f-11e7-bf6b-3863bb334450,true,38.886266,-77.022241,L'Enfant Plaza / 7th & C St SW,42,31218,08249d44-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,cec05512-b9d1-4671-bc76-8b168079db93,true,39.002459,-76.916243,Greenbelt Station Parkway,133,32426,cec05512-b9d1-4671-bc76-8b168079db93,classic
39,false,false,082484cf-1f3f-11e7-bf6b-3863bb334450,true,38.875022735559995,-77.00575411319733,1st & N St SE,42,31209,082484cf-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,082572b6-1f3f-11e7-bf6b-3863bb334450,true,38.871822,-77.107906,N Pershing Dr & N George Mason Dr,41,31069,082572b6-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,1877753940179542324,true,38.933899,-77.086263,44th St & New Mexico Ave NW,,31391,1877753940179542324,classic
19,false,false,0824bb59-1f3f-11e7-bf6b-3863bb334450,true,38.932456900063606,-76.99353396892548,10th & Monroe St NE,42,31504,0824bb59-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,199df30f-328b-48af-8627-952bd9d6fe7c,true,38.939271,-76.955047,Rhode Island Ave & 39th St / Brentwood Arts Exchange,133,32413,199df30f-328b-48af-8627-952bd9d6fe7c,classic
12,false,false,08254d7e-1f3f-11e7-bf6b-3863bb334450,true,38.84736,-77.095431,S Four Mile Run Dr & Walter Reed Dr,41,31059,08254d7e-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,9973e0f4-23dd-4b50-9ef4-8408fa8a1105,true,38.821563,-77.001095,South Capitol St and Southern Ave SE,42,31830,9973e0f4-23dd-4b50-9ef4-8408fa8a1105,classic
19,false,false,08253976-1f3f-11e7-bf6b-3863bb334450,true,38.803124,-77.040363,Prince St & Union St,40,31041,08253976-1f3f-11e7-bf6b-3863bb334450,classic
27,false,false,08253b2b-1f3f-11e7-bf6b-3863bb334450,true,38.902,-77.03353,15th & K St NW,42,31254,08253b2b-1f3f-11e7-bf6b-3863bb334450,classic
17,false,false,082486f0-1f3f-11e7-bf6b-3863bb334450,true,38.8762192324865,-77.00416892766953,M St & New Jersey Ave SE,42,31208,082486f0-1f3f-11e7-bf6b-3863bb334450,classic
23,false,false,082527e7-1f3f-11e7-bf6b-3863bb334450,true,38.879819,-77.037413,Jefferson Memorial,42,31249,082527e7-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,ae00650a-be2d-4912-8f0d-8338b3754eed,true,38.974205,-76.995227,New Hampshire Ave & East-West Hwy,133,32412,ae00650a-be2d-4912-8f0d-8338b3754eed,classic
19,false,false,732103a1-eedd-4044-afa6-67b2d192ff22,true,38.91693645323652,-77.0296311378479,13th & U St NW,42,31132,732103a1-eedd-4044-afa6-67b2d192ff22,classic
19,false,false,f8b331c6-d208-4b17-b788-1a17d2520c40,true,38.976061,-77.026747,Georgia Ave & Dahlia St NW,42,31425,f8b331c6-d208-4b17-b788-1a17d2520c40,classic
15,false,false,58c07d78-f78e-4215-8548-7b0f37bafc73,true,39.106971,-77.192645,Corporate Blvd & Omega Dr,43,32071,58c07d78-f78e-4215-8548-7b0f37bafc73,classic
12,false,false,29f174dd-e7bc-4329-a570-0220f0d1be84,true,38.97850255151454,-77.35345423221588,Lake Newport Rd and Autumn Ridge Cir,104,32251,29f174dd-e7bc-4329-a570-0220f0d1be84,classic
15,false,false,f0d7675e-2ce0-41e7-94f5-28ca712fa456,true,38.854019,-77.118106,Columbia Pike & S Greenbrier St,41,31945,f0d7675e-2ce0-41e7-94f5-28ca712fa456,classic
15,false,false,0824f3d6-1f3f-11e7-bf6b-3863bb334450,true,38.889396070923496,-77.09186241030693,Wilson Blvd & N Edgewood St,41,31019,0824f3d6-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,082582ff-1f3f-11e7-bf6b-3863bb334450,true,39.084125,-77.151291,E Montgomery Ave & Maryland Ave,43,32007,082582ff-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,082492e1-1f3f-11e7-bf6b-3863bb334450,true,38.90571079190728,-77.0473176240921,New Hampshire Ave & Ward Pl NW,42,31212,082492e1-1f3f-11e7-bf6b-3863bb334450,classic
27,false,false,0824aa39-1f3f-11e7-bf6b-3863bb334450,true,38.900283,-77.029822,13th St & New York Ave NW,42,31227,0824aa39-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,99644655-ef85-4e13-a331-a344d88ded32,true,38.853002,-77.059496,23rd St S & Hayes St,41,31938,99644655-ef85-4e13-a331-a344d88ded32,classic
23,false,false,08256e7b-1f3f-11e7-bf6b-3863bb334450,true,38.887332,-77.026141,Independence Ave & L'Enfant Plaza SW/DOE,42,31633,08256e7b-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,174fc644-1a5a-4923-a8b5-373e0ad04525,true,38.874248,-77.104784,N Pershing Dr & N Quebec St,41,31973,174fc644-1a5a-4923-a8b5-373e0ad04525,classic
15,false,false,1934706002043462112,true,38.945068,-76.978783,Michigan Ave & Allison St NE,,31544,1934706002043462112,classic
19,false,false,461df1a0-fac6-4a11-ac4c-ff795e6299c9,true,38.932128,-77.0235,Georgia Ave & Morton St NW,42,31419,461df1a0-fac6-4a11-ac4c-ff795e6299c9,classic
27,false,false,b554d2fc-8912-4730-b2cb-9a3e1a96b223,true,38.901104,-77.028061,12th St & New York Ave NW,42,31670,b554d2fc-8912-4730-b2cb-9a3e1a96b223,classic
15,false,false,77cd13d5-f671-437a-a59c-bcc74c6b211e,true,38.93077415308313,-76.97285145521163,24th St & Rhode Island Ave NE,42,31543,77cd13d5-f671-437a-a59c-bcc74c6b211e,classic
31,false,false,0824a28b-1f3f-11e7-bf6b-3863bb334450,true,38.897222,-77.019347,5th & F St NW,42,31620,0824a28b-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,082630e2-1f3f-11e7-bf6b-3863bb334450,true,38.818748,-77.047783,Powhatan St & Bashford Ln,40,31915,082630e2-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,e84a9c46-89ce-45dc-866f-fe8cbc50e88e,true,38.8048011316311,-77.04467564821243,King St & N Pitt St,40,31968,e84a9c46-89ce-45dc-866f-fe8cbc50e88e,classic
19,false,false,08252414-1f3f-11e7-bf6b-3863bb334450,true,38.894573,-77.01994,6th St & Indiana Ave NW,42,31264,08252414-1f3f-11e7-bf6b-3863bb334450,classic
27,false,false,08250172-1f3f-11e7-bf6b-3863bb334450,true,38.89968,-77.041539,18th St & Pennsylvania Ave NW,42,31242,08250172-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0825180e-1f3f-11e7-bf6b-3863bb334450,true,38.930282,-77.055599,3000 Connecticut Ave NW / National Zoo,42,31307,0825180e-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0825460b-1f3f-11e7-bf6b-3863bb334450,true,38.863833,-77.080319,Columbia Pike & S Courthouse Rd,41,31053,0825460b-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08251532-1f3f-11e7-bf6b-3863bb334450,true,38.9418,-77.0251,9th & Upshur St NW,42,31404,08251532-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,66c82803-70e3-496f-9942-30e0936de3f5,true,38.871841,-77.00591,1st St & Potomac Ave SE,42,31668,66c82803-70e3-496f-9942-30e0936de3f5,classic
12,false,false,1917259953969440770,true,38.775639,-77.160014,Seatrend Way & Topsails Ln,,32288,1917259953969440770,classic
19,false,false,54962348-19dd-47b8-a816-bce25eb658a1,true,38.8974996,-76.9695094,Oklahoma Ave & Benning Rd NE,42,31719,54962348-19dd-47b8-a816-bce25eb658a1,classic
47,false,false,08249b7f-1f3f-11e7-bf6b-3863bb334450,true,38.88627694506511,-77.02824175357819,USDA / 12th & C St SW,42,31217,08249b7f-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,2213781a-5c69-43eb-9b33-346d61e7e1ba,true,39.0461435,-76.9757228,White Oak Rec Center,44,32087,2213781a-5c69-43eb-9b33-346d61e7e1ba,classic
15,false,false,082639c8-1f3f-11e7-bf6b-3863bb334450,true,38.955079,-77.351649,W&OD Trail/Sunset Hills Rd & Old Reston Ave,104,32213,082639c8-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,08254037-1f3f-11e7-bf6b-3863bb334450,true,38.90088,-77.048911,22nd & I St NW / Foggy Bottom,42,31257,08254037-1f3f-11e7-bf6b-3863bb334450,classic
15,false,false,0825baa3-1f3f-11e7-bf6b-3863bb334450,true,38.908473,-76.933099,Deanwood Rec Center,42,31711,0825baa3-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0826005e-1f3f-11e7-bf6b-3863bb334450,true,38.914751108831155,-77.00356006622314,2nd St & Seaton Pl NE,42,31522,0826005e-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,5075ddc9-7546-44a6-9445-0a48a53267df,true,39.081638,-76.945495,Briggs Chaney & Castle Dr,44,32086,5075ddc9-7546-44a6-9445-0a48a53267df,classic
23,false,false,08252260-1f3f-11e7-bf6b-3863bb334450,true,38.8885525,-77.032427,Jefferson Dr & 14th St SW,42,31247,08252260-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,0825f3d4-1f3f-11e7-bf6b-3863bb334450,true,38.9037315,-77.0675285,34th & Water St NW,42,31314,0825f3d4-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,ad6ec1ce-db22-47c1-acf3-507897d40725,true,38.936298,-77.087128,American University East Campus,42,31320,ad6ec1ce-db22-47c1-acf3-507897d40725,classic
11,false,false,0825b27e-1f3f-11e7-bf6b-3863bb334450,true,38.990639,-77.100239,Norfolk & Rugby Ave,44,32028,0825b27e-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,de5bd592-0f48-4c6a-b7fc-8ff687c6e1a5,true,39.12333,-77.16486,Columbus Ave & Gramercy Blvd,43,32069,de5bd592-0f48-4c6a-b7fc-8ff687c6e1a5,classic
19,false,false,0825388d-1f3f-11e7-bf6b-3863bb334450,true,38.901539,-77.046564,21st St & Pennsylvania Ave NW,42,31252,0825388d-1f3f-11e7-bf6b-3863bb334450,classic
11,false,false,0825756e-1f3f-11e7-bf6b-3863bb334450,true,38.983838,-77.09221,Montgomery Ave & Waverly St ,44,32003,0825756e-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,1941813138517442794,true,38.882458,-76.980715,17th St & Potomac Ave SE / Congressional Cemetery ,,31727,1941813138517442794,classic
12,false,false,d3cf2811-ca2e-4d2c-9843-8a90049b7b80,true,38.94335,-77.362304,South Lakes Dr and Reston Pkwy,104,32247,d3cf2811-ca2e-4d2c-9843-8a90049b7b80,classic
19,false,false,e07eed7c-2d2a-4f13-aff7-2be6500958f7,true,38.916561,-77.095513,48th Pl & MacArthur Blvd NW,42,31322,e07eed7c-2d2a-4f13-aff7-2be6500958f7,classic
15,false,false,0824927c-1f3f-11e7-bf6b-3863bb334450,true,38.905697,-77.005483,1st & M St NE,42,31603,0824927c-1f3f-11e7-bf6b-3863bb334450,classic
12,false,false,1875305027705686898,true,38.862804,-77.293922,Fair Woods Pkwy & Fairfax Blvd,,32281,1875305027705686898,classic
15,false,false,0824e2e3-1f3f-11e7-bf6b-3863bb334450,true,38.844015,-77.050537,Potomac Ave & 35th St S,41,31052,0824e2e3-1f3f-11e7-bf6b-3863bb334450,classic
17,false,false,08247c29-1f3f-11e7-bf6b-3863bb334450,true,38.9375,-77.0328,14th St & Spring Rd NW,42,31401,08247c29-1f3f-11e7-bf6b-3863bb334450,classic
19,false,false,89263cc9-13f6-4185-b315-5164c9bb930e,true,38.951596,-77.012808,New Hampshire & Gallatin St NW,42,31418,89263cc9-13f6-4185-b315-5164c9bb930e,classic
17,false,false,d325a449-32d7-488d-b746-9455ad003834,true,38.89892546716842,-77.04885238395946,22nd & H St NW,42,31127,d325a449-32d7-488d-b746-9455ad003834,classic
17,false,false,29b65d73-fc99-42e3-9007-2175402a5c56,true,38.899811,-76.844604,Largo Town Center Metro,133,32401,29b65d73-fc99-42e3-9007-2175402a5c56,classic
11,false,false,08251c45-1f3f-11e7-bf6b-3863bb334450,true,38.85033657788445,-77.1009886264801,Barcroft Community Center,41,31033,08251c45-1f3f-11e7-bf6b-3863bb334450,classic
